hh_id,hhline,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH380,3,2,Daughter,0,F,1,5,5, ,0,0,0,0,3,3
HH380,4,2,Daughter,10,F,1,5,5, ,0,0,0,0,3,3
HH380,5,2,Mother,26,F,1,5,5, ,0,0,0,0,3,3
HH380,6,2,Sister,10,F,0,5,5, ,0,0,0,0,3,3
HH380,7,2,Sister,2,F,1,5,5, ,0,0,0,0,3,3
HH380,8,2,Sister,8,F,1,5,5, ,0,0,0,0,3,3
HH380,9,2,Father,31,M,1,5,5, ,0,0,0,0,3,3
HH381,1,2,Son,7,M,1,2,2,1,0,0,0,0,3,3
HH381,2,2,Son,1,M,1,2,2,1,0,0,0,0,3,3
HH381,3,2,Husband,34,M,1,2,2,1,0,0,0,0,3,3
HH382,1,2,Husband,45,M,1,5,2,1,0,0,0,0,3,3
HH382,2,2,Son,16,M,0,5,2,1,0,0,0,0,3,3
HH382,3,2,Daughter,2,F,1,5,2,1,0,0,0,0,3,3
HH383,1,2,Mother,44,F,1,5,2,1,0,0,1,1,3,3
HH383,2,2,Sister,18,F,1,5,2,1,0,0,1,1,3,3
HH383,3,2,Sister,16,F,1,5,2,1,0,0,1,1,3,3
HH383,4,2,Sister,15,F,1,5,2,1,0,0,1,1,3,3
HH384,1,2,Mother,78,F,0,6,2,1,0,0,1,0,3,3
HH384,2,2,Son,18,M,0,6,2,1,0,0,1,0,3,3
HH384,3,2,Grandchild,11,M,0,6,2,1,0,0,1,0,3,3
HH385,1,2,Mother,34,F,1,5,3,1,0,0,0,0,3,3
HH385,2,2,Sister,12,F,1,5,3,1,0,0,0,0,3,3
HH385,3,2,Brother,8,M,1,5,3,1,0,0,0,0,3,3
HH386,1,2,Mother,26,F,1, , , , , , , , , 
HH386,2,2,Sister,21,F,1, , , , , , , , , 
HH386,3,2,other relative,25,F,0, , , , , , , , , 
HH387,1,2,Husband,83,M,1,4,2,1,0,0,0,0,3,3
HH387,2,2,Mother,50,F,0,4,2,1,0,0,0,0,3,3
HH387,3,2,Father,43,M,1,4,2,1,0,0,0,0,3,3
HH387,4,2,Sister,8,F,0,4,2,1,0,0,0,0,3,3
HH388,1,2,Father,27,M,1,4,2,1,0,0,1,0,3,3
HH388,2,2,Brother,4,M,1,4,2,1,0,0,1,0,3,3
HH389,1,2,Wife,27,F,1,4,2,1,0,0,1,0,3,3
HH389,2,2,Son,7,M,1,4,2,1,0,0,1,0,3,3
HH389,3,2,Daughter,0,F,1,4,2,1,0,0,1,0,3,3
HH390,1,2,Son,21,M,0,1,2,1,0,0,0,0,3,3
HH391,1,2,Daughter,12,F,1,2,2,1,0,0,0,0,3,3
HH391,2,2,Uncle,14,M,0,2,2,1,0,0,0,0,3,3
HH391,3,2,Uncle,19,M,0,2,2,1,0,0,0,0,3,3
HH392,1,2,Mother,62,F,0,1,3,1,0,0,0,0,3,3
HH392,2,2,Niece,13,F,0,1,3,1,0,0,0,0,3,3
HH392,3,2,Niece,9,F,0,1,3,1,0,0,0,0,3,3
HH393,1,2,Daughter,8,F,1,6,2,1,0,0,1,0,3,3
HH393,2,2,Daughter,3,F,1,6,2,1,0,0,1,0,3,3
HH394,1,2,Nephew,13,M,0,5,2,1,0,0,1,1,3,1
HH394,2,2,Nephew,10,M,0,5,2,1,0,0,1,1,3,1
HH394,3,2,Wife,44,F,1,5,2,1,0,0,1,1,3,1
HH394,4,2,Daughter,4,F,1,5,2,1,0,0,1,1,3,1
HH395,1,2,Grandchild,17,M,0,5,2,1,0,0,0,0,3,3
HH395,2,2,Grandchild,13,M,0,5,2,1,0,0,0,0,3,3
HH395,3,2,Grandchild,6,F,1,5,2,1,0,0,0,0,3,3
HH396,1,2,Aunt,29,F,0,3,2,1,0,0,1,0,3,3
HH396,2,2,Uncle,1,M,0,3,2,1,0,0,1,0,3,3
HH397,1,2,Wife,66,F,1,5,2,1,0,0,0,0,3,3
HH397,2,2,Grandchild,16,M,0,5,2,1,0,0,0,0,3,3
HH397,3,2,Grandchild,11,F,0,5,2,1,0,0,0,0,3,3
HH397,4,2,Grandchild,4,F,1,5,2,1,0,0,0,0,3,3
HH398,1,2,Father,28,M,1, , , , , , , , , 
HH398,2,2,Mother,22,F,1, , , , , , , , , 
HH398,3,2,Brother,19,M,0, , , , , , , , , 
HH399,1,2,Husband,28,M,1,5,2,1,0,0,0,0,3,3
HH399,2,2,Daughter,1,F,1,5,2,1,0,0,0,0,3,3
HH399,3,2,Mother-in-law,45,F,0,5,2,1,0,0,0,0,3,3
HH399,4,2,Father-in-law,58,M,0,5,2,1,0,0,0,0,3,3
HH399,5,2,Uncle,24,M,0,5,2,1,0,0,0,0,3,3
HH399,6,2,Uncle,19,M,0,5,2,1,0,0,0,0,3,3
HH399,7,2,Niece,2,F,0,5,2,1,0,0,0,0,3,3
HH400,1,2,Mother,21,F,1,6,3,1,0,0,0,0,3,3
HH400,2,2,Grandmother,70,F,0,6,3,1,0,0,0,0,3,3
HH400,3,2,Uncle,16,M,0,6,3,1,0,0,0,0,3,3
HH400,4,2,other relative,13,F,0,6,3,1,0,0,0,0,3,3
HH401,1,2,Mother,40,F,1, , , , , , , , , 
HH401,2,2,Sister,13,F,1, , , , , , , , , 
HH401,3,2,Brother,8,M,1, , , , , , , , , 
HH401,4,2,Sister,4,F,1, , , , , , , , , 
HH402,1,2,mother,26,F,0,6,2,1,0,0,0,0,3,3
HH402,2,2,father,43,M,0,6,2,1,0,0,0,0,3,3
HH402,3,2,nephew,14,M,1,6,2,1,0,0,0,0,3,3
HH402,4,2,sister,4,F,0,6,2,1,0,0,0,0,3,3
HH402,5,2,sister,2,F,0,6,2,1,0,0,0,0,3,3
HH403,1,2,Husband,32,M,1,4,2,1,0,0,1,0,3,3
HH403,2,2,Son,7,M,1,4,2,1,0,0,1,0,3,3
HH403,3,2,Son,3,M,1,4,2,1,0,0,1,0,3,3
HH403,4,2,Mother-in-law,69,F,0,4,2,1,0,0,1,0,3,3
HH403,5,2,Brother,16,M,0,4,2,1,0,0,1,0,3,3
HH404,1,2,Mother,32,F,1,4,3,1,0,0,0,0,2,1
HH404,2,2,Uncle,17,M,0,4,3,1,0,0,0,0,2,1
HH405,1,2,Mother,20,F,0,10,2,1,0,0,0,0,3,3
HH405,2,2,Uncle,23,M,0,10,2,1,0,0,0,0,3,3
HH405,3,2,Uncle,17,M,1,10,2,1,0,0,0,0,3,3
HH405,4,2,Uncle,18,M,1,10,2,1,0,0,0,0,3,3
HH405,5,2,Uncle,10,M,1,10,2,1,0,0,0,0,3,3
HH405,6,2,Grandmother,45,F,0,10,2,1,0,0,0,0,3,3
HH405,7,2,Grandfather,62,M,0,10,2,1,0,0,0,0,3,3
HH405,8,2,Brother,,M,0,10,2,1,0,0,0,0,3,3
HH405,9,2,Sister,4,F,0,10,2,1,0,0,0,0,3,3
HH406,1,2,Father-in-law,63,M,0,6,2,1,0,0,0,0,3,3
HH406,2,2,Mother-in-law,53,F,0,6,2,1,0,0,0,0,3,3
HH406,3,2,Husband,28,M,1,6,2,1,0,0,0,0,3,3
HH406,4,2,Daughter,2,F,1,6,2,1,0,0,0,0,3,3
HH406,5,2,Nephew,12,M,0,6,2,1,0,0,0,0,3,3
HH408,1,2,Father,45,M,1,5,3,1,0,0,1,0,2,1
HH408,2,2,Brother,19,M,0,5,3,1,0,0,1,0,2,1
HH408,3,2,Brother,16,M,0,5,3,1,0,0,1,0,2,1
HH408,4,2,Sister,13,F,0,5,3,1,0,0,1,0,2,1
HH408,5,2,Mother,35,F,1,5,3,1,0,0,1,0,2,1
HH409,1,2,Mother,45,F,0,5,5, ,0,0,0,0,2,3
HH409,2,2,Brother,8,M,0,5,5, ,0,0,0,0,2,3
HH409,3,2,Sister,14,F,0,5,5, ,0,0,0,0,2,3
HH410,1,2,Mother,38,F,1,2,1,2,1,0,0,0,3,3
HH410,2,2,Brother,16,M,1,2,1,2,1,0,0,0,3,3
HH410,3,2,Brother,12,M,1,2,1,2,1,0,0,0,3,3
HH411,1,2,Aunt,49,F,0, , , , , , , , , 
HH411,2,2,Uncle,69,M,0, , , , , , , , , 
HH411,3,2,Cousin,13,M,1, , , , , , , , , 
HH412,1,2,Husband,31,M,1,5,2,1,0,0,0,0,3,3
HH412,2,2,Mother-in-law,54,F,0,5,2,1,0,0,0,0,3,3
HH412,3,2,Son,2,M,1,5,2,1,0,0,0,0,3,3
HH412,4,2,Aunt,25,F,0,5,2,1,0,0,0,0,3,3
HH412,5,2,Daughter,0,F,0,5,2,1,0,0,0,0,3,3
HH412,6,2,Daughter,0,F,0,5,2,1,0,0,0,0,3,3
HH412,7,2,Daughter,3,F,0,5,2,1,0,0,0,0,3,3
HH413,1,2,Husband,34,M,1,1,1,1,1,1,1,1,3,3
HH413,2,2,Son,2,M,0,1,1,1,1,1,1,1,3,3
HH413,3,2,Daughter,10,F,0,1,1,1,1,1,1,1,3,3
HH413,4,2,Other relative,15,F,0,1,1,1,1,1,1,1,3,3
HH414,1,2,Grandmother,51,F,0,5,3,1,0,0,0,0,3,3
HH414,2,2,Aunt,24,F,1,5,3,1,0,0,0,0,3,3
HH414,3,2,Aunt,3,F,1,5,3,1,0,0,0,0,3,3
HH414,4,2,Cousin,0,M,0,5,3,1,0,0,0,0,3,3
HH414,5,2,Sister,16,F,1,5,3,1,0,0,0,0,3,3
HH415,1,2,Son,2,M,1,2,1,1,0,0,0,0,3,3
HH416,1,2,Mother,37,F,0,5,2,1,0,0,0,0,2,3
HH416,2,2,Father,41,M,0,5,2,1,0,0,0,0,2,3
HH416,3,2,Brother,14,M,0,5,2,1,0,0,0,0,2,3
HH416,4,2,Sister,12,F,1,5,2,1,0,0,0,0,2,3
HH416,5,2,Sister,9,F,1,5,2,1,0,0,0,0,2,3
HH417,1,2,Grandmother,84,F,1,2,2,1,0,0,0,0,3,3
HH417,2,2,Aunt,17,F,1,2,2,1,0,0,0,0,3,3
HH418,1,2,Niece,16,F,0,4,2,1,0,0,0,0,3,3
HH419,1,2,Mother,46,F,0,5,2,1,0,0,1,0,3,3
HH419,2,2,Brother,21,M,0,5,2,1,0,0,1,0,3,3
HH419,3,2,Sister,17,F,1,5,2,1,0,0,1,0,3,3
HH419,4,2,Sister,14,F,1,5,2,1,0,0,1,0,3,3
HH419,5,2,Father,43,M,0,5,2,1,0,0,1,0,3,3
HH420,1,2,Father,,M,0,3,2,1,0,0,0,0,3,3
HH420,2,2,Mother,36,F,0,3,2,1,0,0,0,0,3,3
HH420,3,2,Aunt,,F,0,3,2,1,0,0,0,0,3,3
HH420,4,2,Brother,17,M,0,3,2,1,0,0,0,0,3,3
HH420,5,2,Sister,14,F,1,3,2,1,0,0,0,0,3,3
HH420,6,2,Brother,13,M,0,3,2,1,0,0,0,0,3,3
HH420,7,2,Brother,11,M,0,3,2,1,0,0,0,0,3,3
HH420,8,2,Sister,10,F,0,3,2,1,0,0,0,0,3,3
HH420,9,2,Sister,9,F,0,3,2,1,0,0,0,0,3,3
HH420,10,2,Brother,5,M,0,3,2,1,0,0,0,0,3,3
HH421,1,2,Husband,64,M,1,5,3,1,1,0,0,0,3,3
HH422,1,2,Husband,34,M,1,5,3,1,1,0,0,0,2,1
HH422,2,2,Daughter,9,F,1,5,3,1,1,0,0,0,2,1
HH422,3,2,Daughter,5,F,1,5,3,1,1,0,0,0,2,1
HH422,4,2,Daughter,0,F,1,5,3,1,1,0,0,0,2,1
HH422,5,2,Mother,31,F,1,5,3,1,1,0,0,0,2,1
HH422,6,2,Father,34,M,1,5,3,1,1,0,0,0,2,1
HH422,7,2,Sister,9,F,1,5,3,1,1,0,0,0,2,1
HH422,8,2,Sister,5,F,1,5,3,1,1,0,0,0,2,1
HH423,1,2,Father,,M,0,5,2,1,0,0,1,0,3,3
HH423,2,2,Mother,,F,0,5,2,1,0,0,1,0,3,3
HH423,3,2,Brother,,M,0,5,2,1,0,0,1,0,3,3
HH423,4,2,Daughter-in-law,,F,0,5,2,1,0,0,1,0,3,3
HH423,5,2,Son,11,M,0,5,2,1,0,0,1,0,3,3
HH423,6,2,Son,13,M,0,5,2,1,0,0,1,0,3,3
HH423,7,2,Son,4,M,0,5,2,1,0,0,1,0,3,3
HH424,1,2,Father,43,M,1,5,2,1,0,0,0,0,3,3
HH424,2,2,Mother,38,F,1,5,2,1,0,0,0,0,3,3
HH424,3,2,Brother,17,M,0,5,2,1,0,0,0,0,3,3
HH424,4,2,Brother,14,M,0,5,2,1,0,0,0,0,3,3
HH424,5,2,Brother,8,M,1,5,2,1,0,0,0,0,3,3
HH424,6,2,Sister,1,F,1,5,2,1,0,0,0,0,3,3
HH425,1,2,Mother,60,F,1,5,2,1,0,0,0,0,2,3
HH425,2,2,Nephew,1,M,1,5,2,1,0,0,0,0,2,3
HH427,1,2,Mother,41,F,0,5,2,1,0,0,1,0,3,3
HH427,2,2,Father,65,M,0,5,2,1,0,0,1,0,3,3
HH427,3,2,Brother,15,M,0,5,2,1,0,0,1,0,3,3
HH427,4,2,Sister,12,F,1,5,2,1,0,0,1,0,3,3
HH428,1,2,Grandmother,51,F,0, , , , , , , , , 
HH428,2,2,other relative,45,F,1, , , , , , , , , 
HH428,3,2,Brother,20,M,0, , , , , , , , , 
HH428,4,2,Brother,13,M,0, , , , , , , , , 
HH428,5,2,Sister,15,F,0, , , , , , , , , 
HH428,6,2,Aunt,22,F,0, , , , , , , , , 
HH428,7,2,Nephew,2,M,0, , , , , , , , , 
HH429,1,2,Husband,78,M,1,5,2,1,0,0,1,1,3,3
HH429,2,2,Father-in-law,19,M,0,5,2,1,0,0,1,1,3,3
HH429,3,2,Grandchild,12,M,0,5,2,1,0,0,1,1,3,3
HH430,1,2,Father,28,M,1,5,2,1,0,0,0,0,3,3
HH430,2,2,Mother,26,F,1,5,2,1,0,0,0,0,3,3
HH430,3,2,Brother,,M,1,5,2,1,0,0,0,0,3,3
HH430,4,2,Mother,26,F,1,5,2,1,0,0,0,0,3,3
HH430,5,2,Father,28,M,1,5,2,1,0,0,0,0,3,3
HH430,6,2,Sister,4,F,1,5,2,1,0,0,0,0,3,3
HH431,1,2,Grandmother,71,F,0,1,2,1,0,0,0,0,3,3
HH431,2,2,Aunt,30,F,1,1,2,1,0,0,0,0,3,3
HH431,3,2,Aunt,52,F,0,1,2,1,0,0,0,0,3,3
HH432,1,2,Mother,54,F,0,5,2,1,0,0,0,0,3,3
HH432,2,2,Sister,37,F,0,5,2,1,0,0,0,0,3,3
HH432,3,2,Nephew,5,M,1,5,2,1,0,0,0,0,3,3
HH433,1,2,Sister,25,F,0,5,2,1,1,0,1,1,3,3
HH433,2,2,Son-in-law,30,M,0,5,2,1,1,0,1,1,3,3
HH433,3,2,Brother,18,M,1,5,2,1,1,0,1,1,3,3
HH433,4,2,Nephew,5,M,1,5,2,1,1,0,1,1,3,3
HH433,5,2,Nephew,0,M,0,5,2,1,1,0,1,1,3,3
HH434,1,2,Father,32,M,1, , , , , , , , , 
HH434,2,2,Mother,29,F,1, , , , , , , , , 
HH434,3,2,Sister,11,F,0, , , , , , , , , 
HH434,4,2,Cousin,10,F,0, , , , , , , , , 
HH434,5,2,Sister,7,F,0, , , , , , , , , 
HH435,1,2,Mother,40,F,1,4,2,1,0,0,1,0,3,3
HH435,2,2,Brother,17,M,0,4,2,1,0,0,1,0,3,3
HH436,1,2,Father,38,M,1,3,3,2,0,0,0,0,4,3
HH436,2,2,Mother,26,F,1,3,3,2,0,0,0,0,4,3
HH437,1,2,Husband,48,M,1,1,5, ,0,0,0,0,4,3
HH437,2,2,Sister,18,F,0,1,5, ,0,0,0,0,4,3
HH437,3,2,Mother,56,F,0,1,5, ,0,0,0,0,4,3
HH437,4,2,Daughter,19,F,0,1,5, ,0,0,0,0,4,3
HH437,5,2,Daughter,14,F,0,1,5, ,0,0,0,0,4,3
HH438,1,2,Mother,34,F,1,5,2,1,0,0,0,0,2,3
HH438,2,2,Brother,13,M,0,5,2,1,0,0,0,0,2,3
HH438,3,2,Nephew,13,M,0,5,2,1,0,0,0,0,2,3
HH438,4,2,Brother,9,M,0,5,2,1,0,0,0,0,2,3
HH439,1,2,Wife,55,F,0,5,5, ,0,0,0,0,2,1
HH439,2,2,Grandchild,9,F,0,5,5, ,0,0,0,0,2,1
HH440,1,2,Father,49,M,0,5,2,1,0,0,0,0,3,3
HH440,2,2,Mother,48,F,0,5,2,1,0,0,0,0,3,3
HH440,3,2,Brother,29,M,0,5,2,1,0,0,0,0,3,3
HH440,4,2,Sister,21,F,1,5,2,1,0,0,0,0,3,3
HH440,5,2,Sister,18,F,1,5,2,1,0,0,0,0,3,3
HH441,1,2,Daughter,23,F,1,5,2,1,0,0,1,0,3,3
HH441,2,2,Daughter,17,F,1,5,2,1,0,0,1,0,3,3
HH441,3,2,Daughter,15,F,1,5,2,1,0,0,1,0,3,3
HH441,4,2,Son,15,M,0,5,2,1,0,0,1,0,3,3
HH441,5,2,Son,10,M,0,5,2,1,0,0,1,0,3,3
HH442,1,2,Brother,27,M,1,1,1,1,0,1,0,1,3,3
HH443,1,2,Father,31,M,1,5,2,1,0,0,1,1,3,3
HH443,2,2,Mother,29,F,1,5,2,1,0,0,1,1,3,3
HH443,3,2,Sister,8,F,0,5,2,1,0,0,1,1,3,3
HH444,1,2,Mother,40,F,0,1,1,1,1,1,1,1,3,3
HH444,2,2,Father,46,M,0,1,1,1,1,1,1,1,3,3
HH444,3,2,Sister,15,F,0,1,1,1,1,1,1,1,3,3
HH444,4,2,Brother,7,M,1,1,1,1,1,1,1,1,3,3
HH445,1,2,Mother,37,F,1,1,2,1,0,0,0,0,3,3
HH445,2,2,Sister,16,F,1,1,2,1,0,0,0,0,3,3
HH445,3,2,Sister,13,F,1,1,2,1,0,0,0,0,3,3
HH446,1,2,Father,40,M,1,1,1,2,1,0,1,0,3,3
HH446,2,2,Mother,36,F,1,1,1,2,1,0,1,0,3,3
HH446,3,2,Brother,15,M,0,1,1,2,1,0,1,0,3,3
HH446,4,2,Brother,13,M,0,1,1,2,1,0,1,0,3,3
HH446,5,2,Brother,8,M,0,1,1,2,1,0,1,0,3,3
HH447,1,2,Mother,30,F,1,1,1,2,0,0,0,0,3,3
HH447,2,2,Uncle,18,M,0,1,1,2,0,0,0,0,3,3
HH448,1,2,Father,38,M,1, , , , , , , , , 
HH448,2,2,Mother,32,F,1, , , , , , , , , 
HH448,3,2,Cousin,28,M,0, , , , , , , , , 
HH448,4,2,Sister,14,F,0, , , , , , , , , 
HH448,5,2,Brother,10,M,0, , , , , , , , , 
HH448,6,2,not related,17,F,0, , , , , , , , , 
HH448,7,2,Sister,0,F,0, , , , , , , , , 
HH449,1,2,Father,23,M,1,2,1,1,1,0,1,1,3,3
HH449,2,2,Mother,22,F,1,2,1,1,1,0,1,1,3,3
HH450,1,2,Father,30,M,1,1,1,1,1,0,1,0,3,3
HH450,2,2,Mother,28,F,1,1,1,1,1,0,1,0,3,3
HH451,1,2,other relative,26,M,1,3,1,3,0,0,0,0,3,3
HH452,1,2,Mother,52,F,0, , , , , , , , , 
HH453,1,2,Uncle,69,M,0, , , , , , , , , 
HH453,2,2,Aunt,59,F,0, , , , , , , , , 
HH453,3,2,Uncle,17,M,1, , , , , , , , , 
HH453,4,2,Uncle,18,M,1, , , , , , , , , 
HH453,5,2,Niece,18,F,0, , , , , , , , , 
HH453,6,2,Niece,15,F,0, , , , , , , , , 
HH453,7,2,Niece,13,F,0, , , , , , , , , 
HH453,8,2,Niece,8,F,0, , , , , , , , , 
HH454,1,2,Mother,83,F,0,2,2,1,0,0,0,0,3,3
HH454,2,2,Son,15,M,0,2,2,1,0,0,0,0,3,3
HH454,3,2,Son,13,M,0,2,2,1,0,0,0,0,3,3
HH454,4,2,Daughter,12,F,1,2,2,1,0,0,0,0,3,3
HH454,5,2,Son,16,M,0,2,2,1,0,0,0,0,3,3
HH454,6,2,Son,18,M,0,2,2,1,0,0,0,0,3,3
HH454,7,2,Son,22,M,0,2,2,1,0,0,0,0,3,3
HH455,1,2,Father,45,M,1,2,2,1,0,0,0,1,3,3
HH455,2,2,Mother,38,F,1,2,2,1,0,0,0,1,3,3
HH455,3,2,Uncle,29,M,0,2,2,1,0,0,0,1,3,3
HH455,4,2,Sister,18,F,0,2,2,1,0,0,0,1,3,3
HH455,5,2,Sister,13,F,0,2,2,1,0,0,0,1,3,3
HH455,6,2,Sister,13,F,0,2,2,1,0,0,0,1,3,3
HH455,7,2,Sister,7,F,1,2,2,1,0,0,0,1,3,3
HH455,8,2,Brother,15,M,0,2,2,1,0,0,0,1,3,3
HH456,1,2,Father,35,M,1,6,2,1,0,0,0,0,3,3
HH456,2,2,Mother,27,F,1,6,2,1,0,0,0,0,3,3
HH456,3,2,Sister,8,F,1,6,2,1,0,0,0,0,3,3
HH457,1,2,Nephew,15,M,0,2,1,1,1,0,1,1,3,3
HH457,2,2,Nephew,13,M,0,2,1,1,1,0,1,1,3,3
HH457,3,2,Nephew,25,M,0,2,1,1,1,0,1,1,3,3
HH458,1,2,Other relative,27,F,0,2,1,1,1,0,1,0,3,3
HH458,2,2,Brother,30,M,0,2,1,1,1,0,1,0,3,3
HH458,3,2,Niece,2,F,0,2,1,1,1,0,1,0,3,3
HH459,1,2,Not related,,M,0,1,2,1,0,0,0,0,3,3
HH459,2,2,Not related,,F,0,1,2,1,0,0,0,0,3,3
HH459,3,2,Other relative,,,,1,2,1,0,0,0,0,3,3
HH459,4,2,Not related,8,F,1,1,2,1,0,0,0,0,3,3
HH460,1,2,Daughter,10,F,1,2,2,1,0,0,0,0,3,3
HH461,1,2,Husband,23,M,1,5,2,1,0,0,0,0,3,3
HH461,2,2,Daughter,1,F,1,5,2,1,0,0,0,0,3,3
HH462,1,2,Husband,62,M,1,1,1,1,1,1,1,1,3,3
HH463,1,2,Father,33,M,1,1,1,1,1,1,1,1,3,3
HH463,2,2,Mother,30,F,1,1,1,1,1,1,1,1,3,3
HH463,3,2,Sister,3,F,1,1,1,1,1,1,1,1,3,3
HH464,1,2,Father,40,M,1,2,1,1,1,1,1,1,3,3
HH464,2,2,Mother,38,F,1,2,1,1,1,1,1,1,3,3
HH464,3,2,Brother,12,M,0,2,1,1,1,1,1,1,3,3
HH464,4,2,Brother,6,M,0,2,1,1,1,1,1,1,3,3
HH464,5,2,Sister,9,F,0,2,1,1,1,1,1,1,3,3
HH465,1,2,Father,48,M,0,1,1,1,1,0,0,1,3,3
HH465,2,2,Mother,39,F,0,1,1,1,1,0,0,1,3,3
HH465,3,2,Sister,27,F,0,1,1,1,1,0,0,1,3,3
HH465,4,2,Brother,13,M,1,1,1,1,1,0,0,1,3,3
HH466,1,2,Mother,31,F,0,2,1,2,0,0,1,1,3,3
HH466,2,2,Sister,4,F,1,2,1,2,0,0,1,1,3,3
HH466,3,2,Father,39,M,0,2,1,2,0,0,1,1,3,3
HH466,4,2,not related,23,F,1,2,1,2,0,0,1,1,3,3
HH466,5,2,Mother,31,F,,2,1,2,0,0,1,1,3,3
HH466,6,2,Mother,31,F,1,2,1,2,0,0,1,1,3,3
HH466,7,2,Father,39,M,1,2,1,2,0,0,1,1,3,3
HH466,8,2,Sister,4,F,0,2,1,2,0,0,1,1,3,3
HH466,9,2,not related,27,F,0,2,1,2,0,0,1,1,3,3
HH467,1,2,Mother,36,F,0,2,1,1,1,1,1,1,3,3
HH467,2,2,Father,40,M,0,2,1,1,1,1,1,1,3,3
HH467,3,2,Brother,12,M,0,2,1,1,1,1,1,1,3,3
HH468,1,2,Uncle,24,M,0, , , , , , , , , 
HH468,2,2,Uncle,14,M,0, , , , , , , , , 
HH468,3,2,Grandmother,58,F,1, , , , , , , , , 
HH468,4,2,Aunt,20,F,0, , , , , , , , , 
HH468,5,2,Sister,11,F,1, , , , , , , , , 
HH468,6,2,Sister,8,F,1, , , , , , , , , 
HH468,7,2,Brother,7,M,1, , , , , , , , , 
HH469,1,2,Wife,29,F,1,1,3,2,0,0,0,0,3,3
HH469,2,2,Daughter,9,F,1,1,3,2,0,0,0,0,3,3
HH469,3,2,Son,19,M,0,1,3,2,0,0,0,0,3,3
HH469,4,2,Son,7,M,1,1,3,2,0,0,0,0,3,3
HH469,5,2,Son,2,M,1,1,3,2,0,0,0,0,3,3
HH469,6,2,Father,33,M,0,1,3,2,0,0,0,0,3,3
HH469,7,2,Mother,29,F,0,1,3,2,0,0,0,0,3,3
HH469,8,2,Sister,8,F,0,1,3,2,0,0,0,0,3,3
HH469,9,2,Brother,6,M,0,1,3,2,0,0,0,0,3,3
HH469,10,2,Brother,3,M,0,1,3,2,0,0,0,0,3,3
HH470,1,2,Mother,27,F,0,1,1,1,1,1,1,1,3,3
HH470,2,2,Father,33,M,0,1,1,1,1,1,1,1,3,3
HH470,3,2,Brother,3,M,1,1,1,1,1,1,1,1,3,3
HH471,1,2,Son,5,M,1,2,1,1,1,1,1,1,3,3
HH471,2,2,Husband,35,M,1,2,1,1,1,1,1,1,3,3
HH472,1,2,Father,33,M,1,2,1,1,1,0,1,1,3,3
HH472,2,2,Mother,22,F,1,2,1,1,1,0,1,1,3,3
HH472,3,2,Sister,5,F,1,2,1,1,1,0,1,1,3,3
HH473,1,2,Mother,31,F,0,3,1,2,1,1,1,1,3,3
HH473,2,2,Father,37,M,0,3,1,2,1,1,1,1,3,3
HH473,3,2,Sister,0,F,0,3,1,2,1,1,1,1,3,3
HH474,1,2,Husband,47,M,1,1,1,1,1,1,1,1,3,3
HH474,2,2,Son,23,M,0,1,1,1,1,1,1,1,3,3
HH474,3,2,Son,19,M,0,1,1,1,1,1,1,1,3,3
HH474,4,2,Niece,17,F,0,1,1,1,1,1,1,1,3,3
HH474,5,2,Daughter,17,F,0,1,1,1,1,1,1,1,3,3
HH474,6,2,Daughter,13,F,0,1,1,1,1,1,1,1,3,3
HH474,7,2,Son,8,M,0,1,1,1,1,1,1,1,3,3
HH474,8,2,Niece,2,F,0,1,1,1,1,1,1,1,3,3
HH475,1,2,Daughter,4,F,1,5,2,1,0,0,0,0,2,1
HH475,2,2,Mother,53,F,1,5,2,1,0,0,0,0,2,1
HH475,3,2,Brother,9,M,1,5,2,1,0,0,0,0,2,1
HH476,1,2,Husband,54,M,1,5,2,1,0,0,1,0,3,3
HH477,1,2,Husband,29,M,1,1,1,2,0,0,0,0,3,3
HH478,1,2,Husband,23,M,1,2,2,2,0,0,0,0,3,3
HH478,2,2,Daughter,0,F,1,2,2,2,0,0,0,0,3,3
HH478,3,2,Mother,17,F,1,2,2,2,0,0,0,0,3,3
HH478,4,2,Father,23,M,1,2,2,2,0,0,0,0,3,3
HH479,1,2,Son,16,M,0, , , , , , , , , 
HH479,2,2,Son,13,M,0, , , , , , , , , 
HH480,1,2,Son,15,M,0,1,1,2,1,0,0,1,3,3
HH481,1,2,Mother,37,F,1, , , , , , , , , 
HH481,2,2,Father,47,M,1, , , , , , , , , 
HH481,3,2,Brother,20,M,0, , , , , , , , , 
HH481,4,2,Brother,24,M,0, , , , , , , , , 
HH481,5,2,Sister,15,F,0, , , , , , , , , 
HH481,6,2,Father,47,M,0, , , , , , , , , 
HH481,7,2,Mother,37,F,0, , , , , , , , , 
HH481,8,2,Brother,20,M,0, , , , , , , , , 
HH481,9,2,Brother,24,M,0, , , , , , , , , 
HH481,10,2,Sister,15,F,1, , , , , , , , , 
HH482,1,2,Husband,26,M,1,1,1,1,0,0,1,1,3,3
HH482,2,2,Son,3,M,1,1,1,1,0,0,1,1,3,3
HH483,1,2,Sister,40,F,1,2,1,1,1,1,1,1,3,3
HH484,1,2,Husband,28,M,1,3,1,3,0,0,0,0,3,3
