hh_id,hhline,hh_member_id,study_site,hhmem_relation_ego,hhmem_age,hhmem_gender,sleep_room_ego,hh_access_to_water,hh_toilet,hh_shared_toilet,hh_electricity,hh_refridgerator,hh_radio,hh_television,type_house,type_floor
HH89,1,HH89_1,2,Aunt,51,F,0,6,5,NA,0,0,1,0,1,1
HH89,2,HH89_2,2,Niece,9,F,1,6,5,NA,0,0,1,0,1,1
HH91,1,HH91_1,2,Sister,13,F,1,5,2,1,0,0,0,0,3,3
HH91,2,HH91_2,2,Mother,33,F,1,5,2,1,0,0,0,0,3,3
HH92,1,HH92_1,2,Mother,31,F,0,5,2,1,0,0,1,0,3,3
HH92,2,HH92_2,2,Father,35,M,0,5,2,1,0,0,1,0,3,3
HH92,3,HH92_3,2,Sister,6,F,0,5,2,1,0,0,1,0,3,3
HH93,1,HH93_1,2,Mother,49,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,2,HH93_2,2,Brother,26,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,3,HH93_3,2,Brother,21,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,4,HH93_4,2,Sister,19,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,5,HH93_5,2,Brother,13,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,6,HH93_6,2,Daughter-in-law,19,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,7,HH93_7,2,Brother,5,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,8,HH93_8,2,Son,7,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH93,9,HH93_9,2,Son,4,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH94,1,HH94_1,2,Sister,12,F,1,5,5,NA,0,0,0,0,2,3
HH94,2,HH94_2,2,Sister,6,F,1,5,5,NA,0,0,0,0,2,3
HH94,3,HH94_3,2,Mother,33,F,0,5,5,NA,0,0,0,0,2,3
HH94,4,HH94_4,2,Father,34,M,0,5,5,NA,0,0,0,0,2,3
HH95,1,HH95_1,2,Mother,53,F,0,5,2,1,1,0,1,1,3,3
HH95,2,HH95_2,2,Son,6,M,0,5,2,1,1,0,1,1,3,3
HH95,3,HH95_3,2,Daughter,2,F,0,5,2,1,1,0,1,1,3,3
HH95,4,HH95_4,2,Brother,18,M,0,5,2,1,1,0,1,1,3,3
HH96,1,HH96_1,2,Husband,33,M,1,5,2,1,0,0,1,1,3,3
HH96,2,HH96_2,2,Son,6,M,0,5,2,1,0,0,1,1,3,3
HH96,3,HH96_3,2,Son,2,M,0,5,2,1,0,0,1,1,3,3
HH96,4,HH96_4,2,Father,33,M,0,5,2,1,0,0,1,1,3,3
HH96,5,HH96_5,2,Mother,24,F,0,5,2,1,0,0,1,1,3,3
HH96,6,HH96_6,2,Brother,2,M,1,5,2,1,0,0,1,1,3,3
HH97,1,HH97_1,2,Grandmother,68,F,1,5,3,1,0,0,0,0,2,3
HH97,2,HH97_2,2,Brother,10,M,1,5,3,1,0,0,0,0,2,3
HH97,3,HH97_3,2,Sister,13,F,1,5,3,1,0,0,0,0,2,3
HH97,4,HH97_4,2,Sister,6,F,1,5,3,1,0,0,0,0,2,3
HH97,5,HH97_5,2,Cousin,13,F,1,5,3,1,0,0,0,0,2,3
HH97,6,HH97_6,2,Cousin,10,F,1,5,3,1,0,0,0,0,2,3
HH98,1,HH98_1,2,Nephew,16,M,0,5,2,1,0,0,1,1,3,3
HH98,2,HH98_2,2,Grandchild,12,F,0,5,2,1,0,0,1,1,3,3
HH99,1,HH99_1,2,Father,34,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH99,2,HH99_2,2,Mother,29,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH99,3,HH99_3,2,Brother,12,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH99,4,HH99_4,2,Sister,9,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH99,5,HH99_5,2,Sister,4,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH100,1,HH100_1,2,Father,62,M,0,5,2,1,0,0,0,0,3,3
HH100,2,HH100_2,2,Mother,51,F,0,5,2,1,0,0,0,0,3,3
HH100,3,HH100_3,2,Brother,25,M,1,5,2,1,0,0,0,0,3,3
HH100,4,HH100_4,2,Brother,23,M,1,5,2,1,0,0,0,0,3,3
HH100,5,HH100_5,2,Brother,20,M,1,5,2,1,0,0,0,0,3,3
HH100,6,HH100_6,2,Brother,26,M,1,5,2,1,0,0,0,0,3,3
HH100,7,HH100_7,2,Sister,28,F,0,5,2,1,0,0,0,0,3,3
HH100,8,HH100_8,2,Nephew,6,M,0,5,2,1,0,0,0,0,3,3
HH100,9,HH100_9,2,Niece,0,F,0,5,2,1,0,0,0,0,3,3
HH101,1,HH101_1,2,Mother,49,F,0,5,2,1,0,0,1,0,3,3
HH101,2,HH101_2,2,Brother,16,M,0,5,2,1,0,0,1,0,3,3
HH101,3,HH101_3,2,Brother,19,M,0,5,2,1,0,0,1,0,3,3
HH102,1,HH102_1,2,Mother,44,F,1,5,2,2,0,0,0,0,3,3
HH102,2,HH102_2,2,Brother,20,M,0,5,2,2,0,0,0,0,3,3
HH103,1,HH103_1,2,Mother,38,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH103,2,HH103_2,2,Father,39,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH103,3,HH103_3,2,Brother,20,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH103,4,HH103_4,2,Brother,17,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH103,5,HH103_5,2,Sister,14,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH103,6,HH103_6,2,Sister,6,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH104,1,HH104_1,2,Father,28,M,0,5,2,1,0,0,0,0,3,1
HH104,2,HH104_2,2,Mother,35,F,0,5,2,1,0,0,0,0,3,1
HH104,3,HH104_3,2,Sister,9,F,1,5,2,1,0,0,0,0,3,1
HH105,1,HH105_1,2,Grandfather,64,M,0,4,3,1,0,0,0,1,3,1
HH105,2,HH105_2,2,Grandmother,59,F,0,4,3,1,0,0,0,1,3,1
HH105,3,HH105_3,2,Father-in-law,28,M,0,4,3,1,0,0,0,1,3,1
HH105,4,HH105_4,2,Father-in-law,26,M,0,4,3,1,0,0,0,1,3,1
HH105,5,HH105_5,2,Father-in-law,24,M,0,4,3,1,0,0,0,1,3,1
HH105,6,HH105_6,2,Father-in-law,22,M,0,4,3,1,0,0,0,1,3,1
HH105,7,HH105_7,2,Father-in-law,9,M,1,4,3,1,0,0,0,1,3,1
HH105,8,HH105_8,2,Mother-in-law,19,F,0,4,3,1,0,0,0,1,3,1
HH106,1,HH106_1,2,Mother,42,F,1,5,3,1,0,0,0,0,3,3
HH106,2,HH106_2,2,Sister,19,F,1,5,3,1,0,0,0,0,3,3
HH106,3,HH106_3,2,Brother,13,M,0,5,3,1,0,0,0,0,3,3
HH107,1,HH107_1,2,Mother,25,F,0,4,5,NA,0,0,0,0,3,3
HH107,2,HH107_2,2,Brother,6,M,1,4,5,NA,0,0,0,0,3,3
HH108,1,HH108_1,2,Mother,35,F,1,6,5,NA,0,0,0,0,3,2
HH108,2,HH108_2,2,Brother,13,M,0,6,5,NA,0,0,0,0,3,2
HH108,3,HH108_3,2,Sister,9,F,0,6,5,NA,0,0,0,0,3,2
HH109,1,HH109_1,2,Father,43,M,1,5,5,NA,0,0,0,0,2,1
HH109,2,HH109_2,2,Mother,30,F,1,5,5,NA,0,0,0,0,2,1
HH109,3,HH109_3,2,Brother,11,M,0,5,5,NA,0,0,0,0,2,1
HH109,4,HH109_4,2,Sister,8,F,0,5,5,NA,0,0,0,0,2,1
HH109,5,HH109_5,2,Sister,5,F,0,5,5,NA,0,0,0,0,2,1
HH110,1,HH110_1,2,Grandmother,80,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,2,HH110_2,2,Father,27,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,3,HH110_3,2,Uncle,18,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,4,HH110_4,2,Mother,56,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,5,HH110_5,2,Aunt,17,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,6,HH110_6,2,Daughter,3,F,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,7,HH110_7,2,Son,1,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,8,HH110_8,2,Niece,11,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,9,HH110_9,2,Niece,9,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH110,10,HH110_10,2,Niece,8,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH111,1,HH111_1,2,Mother,32,F,0,6,3,1,0,0,0,0,3,1
HH111,2,HH111_2,2,Sister,12,F,1,6,3,1,0,0,0,0,3,1
HH111,3,HH111_3,2,Sister,8,F,0,6,3,1,0,0,0,0,3,1
HH111,4,HH111_4,2,Brother,3,M,0,6,3,1,0,0,0,0,3,1
HH112,1,HH112_1,2,Father,42,M,1,5,1,1,0,0,1,0,3,3
HH112,2,HH112_2,2,Mother,33,F,1,5,1,1,0,0,1,0,3,3
HH112,3,HH112_3,2,Sister,14,F,0,5,1,1,0,0,1,0,3,3
HH112,4,HH112_4,2,Sister,12,F,0,5,1,1,0,0,1,0,3,3
HH112,5,HH112_5,2,Sister,9,F,0,5,1,1,0,0,1,0,3,3
HH112,6,HH112_6,2,Brother,5,M,0,5,1,1,0,0,1,0,3,3
HH113,1,HH113_1,2,Father,38,M,1,1,1,1,1,1,1,1,3,3
HH113,2,HH113_2,2,Mother,32,F,1,1,1,1,1,1,1,1,3,3
HH113,3,HH113_3,2,Sister,14,F,0,1,1,1,1,1,1,1,3,3
HH113,4,HH113_4,2,Brother,10,M,0,1,1,1,1,1,1,1,3,3
HH113,5,HH113_5,2,Sister,5,F,0,1,1,1,1,1,1,1,3,3
HH113,6,HH113_6,2,Cousin,28,M,0,1,1,1,1,1,1,1,3,3
HH113,7,HH113_7,2,not related,17,F,0,1,1,1,1,1,1,1,3,3
HH114,1,HH114_1,2,Son,25,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH115,1,HH115_1,2,Sister,1,F,1,1,1,1,1,1,1,1,3,3
HH115,2,HH115_2,2,Father,30,M,1,1,1,1,1,1,1,1,3,3
HH115,3,HH115_3,2,Mother,25,F,1,1,1,1,1,1,1,1,3,3
HH115,4,HH115_4,2,Brother,5,M,1,1,1,1,1,1,1,1,3,3
HH115,5,HH115_5,2,Father,30,M,1,1,1,1,1,1,1,1,3,3
HH115,6,HH115_6,2,Mother,25,F,1,1,1,1,1,1,1,1,3,3
HH116,1,HH116_1,2,Husband,24,M,1,2,1,1,1,1,1,1,3,3
HH116,2,HH116_2,2,Other relative,16,M,0,2,1,1,1,1,1,1,3,3
HH116,3,HH116_3,2,Other relative,12,F,0,2,1,1,1,1,1,1,3,3
HH117,1,HH117_1,2,Father,49,M,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH117,2,HH117_2,2,Mother,41,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH117,3,HH117_3,2,Sister,10,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH118,1,HH118_1,2,Son,16,M,0,6,2,1,0,0,1,0,3,3
HH118,2,HH118_2,2,Daughter,14,F,0,6,2,1,0,0,1,0,3,3
HH118,3,HH118_3,2,Son,11,M,0,6,2,1,0,0,1,0,3,3
HH118,4,HH118_4,2,Daughter,18,F,0,6,2,1,0,0,1,0,3,3
HH119,1,HH119_1,2,Son,6,M,1,1,2,2,0,0,0,0,3,3
HH119,2,HH119_2,2,Son,3,M,1,1,2,2,0,0,0,0,3,3
HH119,3,HH119_3,2,Mother,29,F,1,1,2,2,0,0,0,0,3,3
HH119,4,HH119_4,2,Brother,2,M,1,1,2,2,0,0,0,0,3,3
HH120,1,HH120_1,2,Mother,28,F,0,1,1,1,1,1,1,1,3,3
HH120,2,HH120_2,2,Father,32,M,0,1,1,1,1,1,1,1,3,3
HH120,3,HH120_3,2,Brother,8,M,1,1,1,1,1,1,1,1,3,3
HH121,1,HH121_1,2,Uncle,20,M,0,5,2,1,0,0,1,1,3,3
HH121,2,HH121_2,2,Grandmother,45,F,1,5,2,1,0,0,1,1,3,3
HH121,3,HH121_3,2,Mother,32,F,0,5,2,1,0,0,1,1,3,3
HH121,4,HH121_4,2,Father,36,M,0,5,2,1,0,0,1,1,3,3
HH121,5,HH121_5,2,Sister,12,F,1,5,2,1,0,0,1,1,3,3
HH121,6,HH121_6,2,Sister,8,F,1,5,2,1,0,0,1,1,3,3
HH122,1,HH122_1,2,Mother,34,F,0,1,1,1,0,0,0,0,3,3
HH123,1,HH123_1,2,Mother,45,F,1,3,2,2,1,0,0,1,3,3
HH124,1,HH124_1,2,Grandmother,50,F,1,5,3,2,0,0,0,0,1,1
HH124,2,HH124_2,2,Brother,8,M,1,5,3,2,0,0,0,0,1,1
HH124,3,HH124_3,2,Sister,1,F,1,5,3,2,0,0,0,0,1,1
HH125,1,HH125_1,2,Mother,28,F,0,1,1,1,1,0,1,1,3,3
HH125,2,HH125_2,2,Father,29,M,0,1,1,1,1,0,1,1,3,3
HH125,3,HH125_3,2,Sister,0,F,0,1,1,1,1,0,1,1,3,3
HH126,1,HH126_1,2,Mother,30,F,1,1,2,1,0,0,1,0,3,3
HH126,2,HH126_2,2,Aunt,32,F,0,1,2,1,0,0,1,0,3,3
HH126,3,HH126_3,2,Sister,10,F,1,1,2,1,0,0,1,0,3,3
HH126,4,HH126_4,2,Sister,7,F,0,1,2,1,0,0,1,0,3,3
HH126,5,HH126_5,2,Husband,32,M,1,1,2,1,0,0,1,0,3,3
HH127,1,HH127_1,2,Sister,4,F,0,1,2,1,1,1,1,1,3,3
HH127,2,HH127_2,2,Mother,35,F,0,1,2,1,1,1,1,1,3,3
HH128,1,HH128_1,2,Mother,27,F,0,1,1,1,1,0,1,1,3,3
HH128,2,HH128_2,2,Father,30,M,0,1,1,1,1,0,1,1,3,3
HH128,3,HH128_3,2,Uncle,23,M,1,1,1,1,1,0,1,1,3,3
HH128,4,HH128_4,2,Mother-in-law,11,F,1,1,1,1,1,0,1,1,3,3
HH128,5,HH128_5,2,Brother,8,M,1,1,1,1,1,0,1,1,3,3
HH128,6,HH128_6,2,Sister,1,F,1,1,1,1,1,0,1,1,3,3
HH128,7,HH128_7,2,Grandmother,46,F,0,1,1,1,1,0,1,1,3,3
HH128,8,HH128_8,2,Father,30,M,1,1,1,1,1,0,1,1,3,3
HH128,9,HH128_9,2,Mother,27,F,1,1,1,1,1,0,1,1,3,3
HH128,10,HH128_10,2,Uncle,23,M,0,1,1,1,1,0,1,1,3,3
HH128,11,HH128_11,2,other relative,11,F,0,1,1,1,1,0,1,1,3,3
HH128,12,HH128_12,2,Grandmother,46,F,0,1,1,1,1,0,1,1,3,3
HH128,13,HH128_13,2,Brother,4,M,0,1,1,1,1,0,1,1,3,3
HH128,14,HH128_14,2,Brother,8,M,0,1,1,1,1,0,1,1,3,3
HH129,1,HH129_1,2,Mother,26,F,1,1,2,2,1,0,1,1,3,3
HH129,2,HH129_2,2,Father,32,M,1,1,2,2,1,0,1,1,3,3
HH129,3,HH129_3,2,Sister,5,F,1,1,2,2,1,0,1,1,3,3
HH130,1,HH130_1,2,Daughter,0,F,1,2,1,2,0,0,1,1,3,3
HH130,2,HH130_2,2,Daughter,2,F,1,2,1,2,0,0,1,1,3,3
HH130,3,HH130_3,2,Mother,54,F,1,2,1,2,0,0,1,1,3,3
HH131,1,HH131_1,2,Mother,37,F,1,1,2,2,0,0,0,0,3,3
HH132,1,HH132_1,2,Not related,45,F,0,10,5,NA,0,0,0,0,3,3
HH132,2,HH132_2,2,Other relative,16,M,0,10,5,NA,0,0,0,0,3,3
HH132,3,HH132_3,2,Not related,20,F,0,10,5,NA,0,0,0,0,3,3
HH133,1,HH133_1,2,Husband,48,M,1,1,1,1,0,1,1,1,3,3
HH133,2,HH133_2,2,Daughter,19,F,0,1,1,1,0,1,1,1,3,3
HH133,3,HH133_3,2,Daughter,21,F,0,1,1,1,0,1,1,1,3,3
HH133,4,HH133_4,2,Daughter,2,F,0,1,1,1,0,1,1,1,3,3
HH134,1,HH134_1,2,Mother-in-law,65,F,1,1,1,1,1,0,1,1,4,3
HH134,2,HH134_2,2,Husband,39,M,1,1,1,1,1,0,1,1,4,3
HH134,3,HH134_3,2,Other relative,20,F,0,1,1,1,1,0,1,1,4,3
HH134,4,HH134_4,2,Daughter,9,F,0,1,1,1,1,0,1,1,4,3
HH134,5,HH134_5,2,Daughter,3,F,0,1,1,1,1,0,1,1,4,3
HH134,6,HH134_6,2,Other relative,3,F,0,1,1,1,1,0,1,1,4,3
HH134,7,HH134_7,2,Niece,0,F,0,1,1,1,1,0,1,1,4,3
HH135,1,HH135_1,2,Wife,20,F,1,6,2,1,0,0,1,0,3,3
HH135,2,HH135_2,2,Brother,20,M,0,6,2,1,0,0,1,0,3,3
HH135,3,HH135_3,2,Daughter,9,F,0,6,2,1,0,0,1,0,3,3
HH135,4,HH135_4,2,Daughter,1,F,1,6,2,1,0,0,1,0,3,3
HH136,1,HH136_1,2,Grandchild,27,M,0,6,2,1,0,0,0,0,3,3
HH136,2,HH136_2,2,Daughter-in-law,27,F,0,6,2,1,0,0,0,0,3,3
HH136,3,HH136_3,2,Daughter-in-law,19,F,1,6,2,1,0,0,0,0,3,3
HH136,4,HH136_4,2,Grandchild,13,M,0,6,2,1,0,0,0,0,3,3
HH136,5,HH136_5,2,Grandchild,11,M,0,6,2,1,0,0,0,0,3,3
HH137,1,HH137_1,2,Father,43,M,0,1,1,1,1,0,1,1,3,3
HH137,2,HH137_2,2,Sister,4,F,1,1,1,1,1,0,1,1,3,3
HH138,1,HH138_1,2,Father,32,M,1,1,1,1,1,1,0,1,3,3
HH138,2,HH138_2,2,Mother,26,F,1,1,1,1,1,1,0,1,3,3
HH138,3,HH138_3,2,Brother,5,M,0,1,1,1,1,1,0,1,3,3
HH138,4,HH138_4,2,Sister,3,F,0,1,1,1,1,1,0,1,3,3
HH138,5,HH138_5,2,Husband,33,M,0,1,1,1,1,1,0,1,3,3
HH138,6,HH138_6,2,Son,4,M,0,1,1,1,1,1,0,1,3,3
HH138,7,HH138_7,2,Son,0,M,1,1,1,1,1,1,0,1,3,3
HH138,8,HH138_8,2,Daughter,14,F,0,1,1,1,1,1,0,1,3,3
HH139,1,HH139_1,2,Father,29,M,1,5,2,1,0,0,0,0,3,1
HH139,2,HH139_2,2,Mother,23,F,1,5,2,1,0,0,0,0,3,1
HH139,3,HH139_3,2,Brother,1,M,1,5,2,1,0,0,0,0,3,1
HH140,1,HH140_1,2,Grandmother,40,F,1,1,2,2,0,0,1,1,3,3
HH140,2,HH140_2,2,Aunt,21,F,0,1,2,2,0,0,1,1,3,3
HH140,3,HH140_3,2,Aunt,9,F,0,1,2,2,0,0,1,1,3,3
HH140,4,HH140_4,2,Uncle,13,M,0,1,2,2,0,0,1,1,3,3
HH141,1,HH141_1,2,Mother,28,F,1,1,2,1,0,0,0,0,3,3
HH141,2,HH141_2,2,Father,32,M,1,1,2,1,0,0,0,0,3,3
HH141,3,HH141_3,2,Brother,7,M,1,1,2,1,0,0,0,0,3,3
HH141,4,HH141_4,2,Brother,0,M,1,1,2,1,0,0,0,0,3,3
HH141,5,HH141_5,2,Cousin,18,M,0,1,2,1,0,0,0,0,3,3
HH141,6,HH141_6,2,Mother,28,F,1,1,2,1,0,0,0,0,3,3
HH141,7,HH141_7,2,Father,32,M,1,1,2,1,0,0,0,0,3,3
HH141,8,HH141_8,2,Brother,7,M,1,1,2,1,0,0,0,0,3,3
HH141,9,HH141_9,2,Brother,4,M,1,1,2,1,0,0,0,0,3,3
HH141,10,HH141_10,2,Cousin,18,M,0,1,2,1,0,0,0,0,3,3
HH142,1,HH142_1,2,Husband,38,M,1,5,2,1,1,1,1,1,3,3
HH142,2,HH142_2,2,Daughter,8,F,1,5,2,1,1,1,1,1,3,3
HH142,3,HH142_3,2,Grandfather,92,M,0,5,2,1,1,1,1,1,3,3
HH143,1,HH143_1,2,Son,19,M,0,2,1,1,1,1,1,1,3,3
HH143,2,HH143_2,2,Son,12,M,0,2,1,1,1,1,1,1,3,3
HH143,3,HH143_3,2,Son,15,M,0,2,1,1,1,1,1,1,3,3
HH144,1,HH144_1,2,Other relative,42,F,0,1,2,2,0,0,0,0,3,3
HH144,2,HH144_2,2,Nephew,18,M,0,1,2,2,0,0,0,0,3,3
HH145,1,HH145_1,2,Son,14,M,0,4,2,1,0,0,0,0,3,3
HH145,2,HH145_2,2,Daughter,11,F,1,4,2,1,0,0,0,0,3,3
HH145,3,HH145_3,2,Son,8,M,0,4,2,1,0,0,0,0,3,3
HH145,4,HH145_4,2,Daughter,4,F,1,4,2,1,0,0,0,0,3,3
HH145,5,HH145_5,2,Son,1,M,1,4,2,1,0,0,0,0,3,3
HH145,6,HH145_6,2,Grandmother,65,F,1,4,2,1,0,0,0,0,3,3
HH145,7,HH145_7,2,Mother,94,F,1,4,2,1,0,0,0,0,3,3
HH145,8,HH145_8,2,Grandchild,27,F,1,4,2,1,0,0,0,0,3,3
HH145,9,HH145_9,2,Grandchild,33,F,1,4,2,1,0,0,0,0,3,3
HH145,10,HH145_10,2,Grandchild,15,M,0,4,2,1,0,0,0,0,3,3
HH145,11,HH145_11,2,Grandchild,12,F,1,4,2,1,0,0,0,0,3,3
HH145,12,HH145_12,2,Grandchild,8,M,0,4,2,1,0,0,0,0,3,3
HH145,13,HH145_13,2,Grandchild,5,F,1,4,2,1,0,0,0,0,3,3
HH145,14,HH145_14,2,Grandchild,1,M,0,4,2,1,0,0,0,0,3,3
HH145,15,HH145_15,2,Grandchild,2,F,0,4,2,1,0,0,0,0,3,3
HH145,16,HH145_16,2,Grandchild,5,M,0,4,2,1,0,0,0,0,3,3
HH145,17,HH145_17,2,Grandchild,9,M,0,4,2,1,0,0,0,0,3,3
HH146,1,HH146_1,2,Father,46,M,0,1,1,2,0,1,1,1,3,3
HH146,2,HH146_2,2,Mother,45,F,0,1,1,2,0,1,1,1,3,3
HH146,3,HH146_3,2,Other relative,43,M,0,1,1,2,0,1,1,1,3,3
HH146,4,HH146_4,2,Sister,15,F,1,1,1,2,0,1,1,1,3,3
HH146,5,HH146_5,2,Father,26,M,1,1,1,2,0,1,1,1,3,3
HH146,6,HH146_6,2,Mother,24,F,1,1,1,2,0,1,1,1,3,3
HH146,7,HH146_7,2,Aunt,34,F,1,1,1,2,0,1,1,1,3,3
HH147,1,HH147_1,2,Son,6,M,1,2,2,1,0,0,0,0,3,2
HH147,2,HH147_2,2,Daughter,2,F,1,2,2,1,0,0,0,0,3,2
HH147,3,HH147_3,2,Husband,37,M,1,2,2,1,0,0,0,0,3,2
HH148,1,HH148_1,2,Mother,27,F,1,1,1,1,1,0,1,0,3,3
HH148,2,HH148_2,2,Sister,0,F,1,1,1,1,1,0,1,0,3,3
HH148,3,HH148_3,2,Mother,27,F,1,1,1,1,1,0,1,0,3,3
HH148,4,HH148_4,2,Brother,9,M,1,1,1,1,1,0,1,0,3,3
HH149,1,HH149_1,2,Wife,29,F,1,2,1,1,1,1,1,1,3,3
HH149,2,HH149_2,2,Son,1,M,1,2,1,1,1,1,1,1,3,3
HH150,1,HH150_1,2,Mother,46,F,1,1,3,1,0,0,1,1,3,3
HH150,2,HH150_2,2,Brother,21,M,0,1,3,1,0,0,1,1,3,3
HH150,3,HH150_3,2,Brother,15,M,0,1,3,1,0,0,1,1,3,3
HH150,4,HH150_4,2,Brother,12,M,1,1,3,1,0,0,1,1,3,3
HH150,5,HH150_5,2,Brother,11,M,1,1,3,1,0,0,1,1,3,3
HH150,6,HH150_6,2,Uncle,10,M,1,1,3,1,0,0,1,1,3,3
HH151,1,HH151_1,2,Father,41,M,0,2,1,1,1,0,0,0,3,3
HH151,2,HH151_2,2,Mother,33,F,0,2,1,1,1,0,0,0,3,3
HH151,3,HH151_3,2,Brother,10,M,1,2,1,1,1,0,0,0,3,3
HH152,1,HH152_1,2,Mother,41,F,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH152,2,HH152_2,2,Brother,23,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH152,3,HH152_3,2,Brother,13,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH152,4,HH152_4,2,Brother,14,M,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
HH153,1,HH153_1,2,Brother,15,M,1,2,3,2,0,0,0,1,4,1
HH153,2,HH153_2,2,Sister,12,F,1,2,3,2,0,0,0,1,4,1
HH153,3,HH153_3,2,Father,49,M,0,2,3,2,0,0,0,1,4,1
HH153,4,HH153_4,2,Mother,35,F,0,2,3,2,0,0,0,1,4,1
HH154,1,HH154_1,2,Cousin,5,F,0,1,1,1,1,1,1,1,3,3
HH154,2,HH154_2,2,Cousin,12,F,0,1,1,1,1,1,1,1,3,3
HH154,3,HH154_3,2,Mother,23,F,1,1,1,1,1,1,1,1,3,3
HH154,4,HH154_4,2,Grandfather,63,M,0,1,1,1,1,1,1,1,3,3
HH154,5,HH154_5,2,Grandmother,65,F,0,1,1,1,1,1,1,1,3,3
HH155,1,HH155_1,2,Father,42,M,1,3,3,1,0,0,1,1,2,3
HH155,2,HH155_2,2,Mother,33,F,1,3,3,1,0,0,1,1,2,3
HH155,3,HH155_3,2,Sister,14,F,0,3,3,1,0,0,1,1,2,3
HH155,4,HH155_4,2,Sister,6,F,0,3,3,1,0,0,1,1,2,3
HH155,5,HH155_5,2,Sister,1,F,1,3,3,1,0,0,1,1,2,3
HH155,6,HH155_6,2,Father,43,M,1,3,3,1,0,0,1,1,2,3
HH155,7,HH155_7,2,Mother,33,F,1,3,3,1,0,0,1,1,2,3
HH155,8,HH155_8,2,Sister,14,F,0,3,3,1,0,0,1,1,2,3
HH155,9,HH155_9,2,Sister,6,F,0,3,3,1,0,0,1,1,2,3
HH155,10,HH155_10,2,Brother,3,M,1,3,3,1,0,0,1,1,2,3
HH156,1,HH156_1,2,Mother,27,F,1,2,2,2,1,1,1,1,3,3
HH156,2,HH156_2,2,Father,40,M,1,2,2,2,1,1,1,1,3,3
HH156,3,HH156_3,2,Sister,0,F,1,2,2,2,1,1,1,1,3,3
HH156,4,HH156_4,2,Mother,27,F,1,2,2,2,1,1,1,1,3,3
HH156,5,HH156_5,2,Brother,9,M,1,2,2,2,1,1,1,1,3,3
HH156,6,HH156_6,2,Father,40,M,1,2,2,2,1,1,1,1,3,3
HH157,1,HH157_1,2,Husband,25,M,1,1,1,1,1,0,1,1,3,3
HH157,2,HH157_2,2,Son,2,M,1,1,1,1,1,0,1,1,3,3
HH158,1,HH158_1,2,Daughter,2,F,NA,2,1,1,1,1,1,1,3,3
HH158,2,HH158_2,2,Mother,26,F,1,2,1,1,1,1,1,1,3,3
HH158,3,HH158_3,2,Father,36,M,1,2,1,1,1,1,1,1,3,3
HH158,4,HH158_4,2,Aunt,48,F,0,2,1,1,1,1,1,1,3,3
HH158,5,HH158_5,2,Brother,6,M,1,2,1,1,1,1,1,1,3,3
HH159,1,HH159_1,2,Grandfather,54,M,0,2,1,1,1,1,1,1,3,3
HH159,2,HH159_2,2,Grandfather,48,M,0,2,1,1,1,1,1,1,3,3
HH159,3,HH159_3,2,Uncle,30,M,0,2,1,1,1,1,1,1,3,3
